,Sentence,Word,POS,Tag
"
90948, 4169,pits,NNS,"|I-DISEASE
"
90949, 4169,also,RB,"|O
"
90950, 4169,are,VBP,"|O
"
90951, 4169,equally,RB,"|O
"
90952, 4169,distributed,VBN,"|O
"
90953, 4169,between,IN,"|O
"
90954, 4169,the,DT,"|O
"
90955, 4169,sexes,NNS,"|O
"
90956, 4169,.,.,"|O
"
90957, 4170,Affected,JJ,"|O
"
90958, 4170,males,NNS,"|O
"
90959, 4170,and,CC,"|O
"
90960, 4170,females,NNS,"|O
"
90961, 4170,are,VBP,"|O
"
90962, 4170,equally,RB,"|O
"
90963, 4170,likely,JJ,"|O
"
90964, 4170,to,TO,"|O
"
90965, 4170,transmit,NN,"|O
"
90966, 4170,VWS,NN,"|B-DISEASE
"
90967, 4170,.,.,"|O
"
90968, 4171,However,RB,"|O
"
90969, 4171,",",",","|O
"
90970, 4171,there,RB,"|O
"
90971, 4171,is,VBZ,"|O
"
90972, 4171,an,DT,"|O
"
90973, 4171,excess,NN,"|O
"
90974, 4171,of,IN,"|O
"
90975, 4171,less,RBR,"|O
"
90976, 4171,severely,RB,"|O
"
90977, 4171,affected,JJ,"|O
"
90978, 4171,individuals,NNS,"|O
"
90979, 4171,among,IN,"|O
"
90980, 4171,transmitters,NNS,"|O
"
90981, 4171,and,CC,"|O
"
90982, 4171,a,DT,"|O
"
90983, 4171,deficiency,NN,"|O
"
90984, 4171,of,IN,"|O
"
90985, 4171,more,RBR,"|O
"
90986, 4171,severely,RB,"|O
"
90987, 4171,affected,JJ,"|O
"
90988, 4171,",",",","|O
"
90989, 4171,brought,NN,"|O
"
90990, 4171,about,IN,"|O
"
90991, 4171,by,IN,"|O
"
90992, 4171,a,DT,"|O
"
90993, 4171,proband,NN,"|O
"
90994, 4171,bias,NN,"|O
"
90995, 4171,and,CC,"|O
"
90996, 4171,differential,NN,"|O
"
90997, 4171,fecundity,NN,"|O
"
90998, 4171,.,.,"|O
"
90999, 4172,The,DT,"|O
"
91000, 4172,expression,NN,"|O
"
91001, 4172,of,IN,"|O
"
91002, 4172,VWS,NN,"|B-DISEASE
"
91003, 4172,is,VBZ,"|O
"
91004, 4172,significantly,RB,"|O
"
91005, 4172,modified,VBN,"|O
"
91006, 4172,by,IN,"|O
"
91007, 4172,the,DT,"|O
"
91008, 4172,genetic,JJ,"|O
"
91009, 4172,background,NN,"|O
"
91010, 4172,More,RBR,"|O
"
91011, 4172,extreme,NN,"|O
"
91012, 4172,phenotypes,NNS,"|O
"
91013, 4172,in,IN,"|O
"
91014, 4172,parents,NNS,"|O
"
91015, 4172,tend,NN,"|O
"
91016, 4172,to,TO,"|O
"
91017, 4172,produce,NN,"|O
"
91018, 4172,more,RBR,"|O
"
91019, 4172,extreme,NN,"|O
"
91020, 4172,expression,NN,"|O
"
91021, 4172,in,IN,"|O
"
91022, 4172,their,PRP$,"|O
"
91023, 4172,children,NNS,"|O
"
91024, 4172,.,.,"|O
"
91025, 4173,For,IN,"|O
"
91026, 4173,a,DT,"|O
"
91027, 4173,VWS,NN,"|B-DISEASE
"
91028, 4173,gene,NN,"|O
"
91029, 4173,carrier,NN,"|O
"
91030, 4173,the,DT,"|O
"
91031, 4173,relative,NN,"|O
"
91032, 4173,risk,NN,"|O
"
91033, 4173,of,IN,"|O
"
91034, 4173,transmitting,VBG,"|O
"
91035, 4173,a,DT,"|O
"
91036, 4173,cleft,NN,"|O
"
91037, 4173,is,VBZ,"|O
"
91038, 4173,26,CD,"|O
"
91039, 4173,.,.,"|O
"
91040, 4174,45,CD,"|O
"
91041, 4174,%,NN,"|O
"
91042, 4174,;,:,"|O
"
91043, 4174,that,IN,"|O
"
91044, 4174,of,IN,"|O
"
91045, 4174,transmitting,VBG,"|O
"
91046, 4174,lower,JJR,"|O
"
91047, 4174,lip,NN,"|B-DISEASE
"
91048, 4174,pits,NNS,"|I-DISEASE
"
91049, 4174,is,VBZ,"|O
"
91050, 4174,23,CD,"|O
"
91051, 4174,.,.,"|O
"
91052, 4175,55,CD,"|O
"
91053, 4175,%,NN,"|O
"
91054, 4175,.,.,"|O
"
91055, 4176,Three,CD,"|O
"
91056, 4176,pedigrees,NNS,"|O
"
91057, 4176,of,IN,"|O
"
91058, 4176,lip,NN,"|B-DISEASE
"
91059, 4176,pits,NNS,"|I-DISEASE
"
91060, 4176,in,IN,"|O
"
91061, 4176,the,DT,"|O
"
91062, 4176,literature,NN,"|O
"
91063, 4176,show,NN,"|O
"
91064, 4176,no,DT,"|O
"
91065, 4176,clefts,NNS,"|O
"
91066, 4176,among,IN,"|O
"
91067, 4176,a,DT,"|O
"
91068, 4176,significant,JJ,"|O
"
91069, 4176,number,NN,"|O
"
91070, 4176,of,IN,"|O
"
91071, 4176,affected,JJ,"|O
"
91072, 4176,individuals,NNS,"|O
"
91073, 4176,.,.,"|O
"
91074, 4177,Control,NN,"|O
"
91075, 4177,of,IN,"|O
"
91076, 4177,gene,NN,"|O
"
91077, 4177,expression,NN,"|O
"
91078, 4177,in,IN,"|O
"
91079, 4177,VWS,NN,"|B-DISEASE
"
91080, 4177,in,IN,"|O
"
91081, 4177,the,DT,"|O
"
91082, 4177,three,CD,"|O
"
91083, 4177,target,NN,"|O
"
91084, 4177,tissues,NNS,"|O
"
91085, 4177,appears,VBZ,"|O
"
91086, 4177,to,TO,"|O
"
91087, 4177,be,VB,"|O
"
91088, 4177,independent,JJ,"|O
"
91089, 4177,and,CC,"|O
"
91090, 4177,separately,RB,"|O
"
91091, 4177,designated,VBN,"|O
"
91092, 4177,.,.,"|O
"
91093, 4178,Mutation,NN,"|O
"
91094, 4178,rate,NN,"|O
"
91095, 4178,of,IN,"|O
"
91096, 4178,the,DT,"|O
"
91097, 4178,VWS,NN,"|B-DISEASE
"
91098, 4178,gene,NN,"|O
"
91099, 4178,is,VBZ,"|O
"
91100, 4178,calculated,VBN,"|O
"
91101, 4178,to,TO,"|O
"
91102, 4178,be,VB,"|O
"
91103, 4178,1,CD,"|O
"
91104, 4178,.,.,"|O
"
91105, 4179,8,CD,"|O
"
91106, 4179,X,NN,"|O
"
91107, 4179,10,CD,"|O
"
91108, 4179,(,(,"|O
"
91109, 4179,-5,NN,"|O
"
91110, 4179,),),"|O
"
91111, 4179,Hereditary,JJ,"|B-DISEASE
"
91112, 4179,C7,NN,"|I-DISEASE
"
91113, 4179,deficiency,NN,"|I-DISEASE
"
91114, 4179,.,.,"|O
"
91115, 4180,Diagnosis,NN,"|O
"
91116, 4180,and,CC,"|O
"
91117, 4180,HLA,NN,"|O
"
91118, 4180,studies,NNS,"|O
"
91119, 4180,in,IN,"|O
"
91120, 4180,a,DT,"|O
"
91121, 4180,French-Canadian,JJ,"|O
"
91122, 4180,family.,NN,"|O
"
91123, 4180,The,DT,"|O
"
91124, 4180,serum,NN,"|O
"
91125, 4180,of,IN,"|O
"
91126, 4180,a,DT,"|O
"
91127, 4180,44-yr-old,JJ,"|O
"
91128, 4180,woman,NN,"|O
"
91129, 4180,of,IN,"|O
"
91130, 4180,French-Canadian,JJ,"|O
"
91131, 4180,descent,NN,"|O
"
91132, 4180,having,VBG,"|O
"
91133, 4180,a,DT,"|O
"
91134, 4180,B-27,NN,"|O
"
91135, 4180,positive,JJ,"|O
"
91136, 4180,ankylosing,VBG,"|B-DISEASE
"
91137, 4180,spondylitis,NN,"|I-DISEASE
"
91138, 4180,was,VBD,"|O
"
91139, 4180,deficient,NN,"|B-DISEASE
"
91140, 4180,in,IN,"|I-DISEASE
"
91141, 4180,the,DT,"|I-DISEASE
"
91142, 4180,seventh,NN,"|I-DISEASE
"
91143, 4180,component,NN,"|I-DISEASE
"
91144, 4180,of,IN,"|I-DISEASE
"
91145, 4180,complement,NN,"|I-DISEASE
"
91146, 4180,(,(,"|O
"
91147, 4180,C7,NN,"|O
"
91148, 4180,),),"|O
"
91149, 4180,as,IN,"|O
"
91150, 4180,determined,VBN,"|O
"
91151, 4180,by,IN,"|O
"
91152, 4180,hemolytic,JJ,"|O
"
91153, 4180,and,CC,"|O
"
91154, 4180,immunochemical,JJ,"|O
"
91155, 4180,methods,NNS,"|O
"
91156, 4180,.,.,"|O
"
91157, 4181,No,DT,"|O
"
91158, 4181,inhibitor,NN,"|O
"
91159, 4181,against,IN,"|O
"
91160, 4181,C7,NN,"|O
"
91161, 4181,was,VBD,"|O
"
91162, 4181,detected,VBN,"|O
"
91163, 4181,",",",","|O
"
91164, 4181,and,CC,"|O
"
91165, 4181,the,DT,"|O
"
91166, 4181,levels,NNS,"|O
"
91167, 4181,of,IN,"|O
"
91168, 4181,all,DT,"|O
"
91169, 4181,other,JJ,"|O
"
91170, 4181,complement,NN,"|O
"
91171, 4181,components,NNS,"|O
"
91172, 4181,were,VBD,"|O
"
91173, 4181,normal,JJ,"|O
"
91174, 4181,.,.,"|O
"
91175, 4182,No,DT,"|O
"
91176, 4182,deficiency,NN,"|O
"
91177, 4182,in,IN,"|O
"
91178, 4182,the,DT,"|O
"
91179, 4182,opsonic,JJ,"|O
"
91180, 4182,activity,NN,"|O
"
91181, 4182,of,IN,"|O
"
91182, 4182,the,DT,"|O
"
91183, 4182,serum,NN,"|O
"
91184, 4182,was,VBD,"|O
"
91185, 4182,found,NN,"|O
"
91186, 4182,",",",","|O
"
91187, 4182,and,CC,"|O
"
91188, 4182,the,DT,"|O
"
91189, 4182,results,NNS,"|O
"
91190, 4182,of,IN,"|O
"
91191, 4182,basic,JJ,"|O
"
91192, 4182,coagulation,NN,"|O
"
91193, 4182,studies,NNS,"|O
"
91194, 4182,of,IN,"|O
"
91195, 4182,the,DT,"|O
"
91196, 4182,plasma,NN,"|O
"
91197, 4182,were,VBD,"|O
"
91198, 4182,normal,JJ,"|O
"
91199, 4182,.,.,"|O
"
91200, 4183,On,IN,"|O
"
91201, 4183,investigation,NN,"|O
"
91202, 4183,of,IN,"|O
"
91203, 4183,the,DT,"|O
"
91204, 4183,patients,NNS,"|O
"
91205, 4183,family,NN,"|O
"
91206, 4183,",",",","|O
"
91207, 4183,two,CD,"|O
"
91208, 4183,sisters,NNS,"|O
"
91209, 4183,were,VBD,"|O
"
91210, 4183,found,NN,"|O
"
91211, 4183,to,TO,"|O
"
91212, 4183,have,VB,"|O
"
91213, 4183,the,DT,"|O
"
91214, 4183,same,JJ,"|O
"
91215, 4183,deficiency,NN,"|O
"
91216, 4183,but,CC,"|O
"
91217, 4183,were,VBD,"|O
"
91218, 4183,otherwise,RB,"|O
"
91219, 4183,in,IN,"|O
"
91220, 4183,good,JJ,"|O
"
91221, 4183,health,NN,"|O
"
91222, 4183,.,.,"|O
"
91223, 4184,The,DT,"|O
"
91224, 4184,seven,CD,"|O
"
91225, 4184,other,JJ,"|O
"
91226, 4184,siblings,NNS,"|O
"
91227, 4184,were,VBD,"|O
"
91228, 4184,heterozygous,JJ,"|O
"
91229, 4184,for,IN,"|O
"
91230, 4184,C7,NN,"|B-DISEASE
"
91231, 4184,deficiency,NN,"|I-DISEASE
"
91232, 4184,",",",","|O
"
91233, 4184,while,IN,"|O
"
91234, 4184,the,DT,"|O
"
91235, 4184,paternal,NN,"|O
"
91236, 4184,aunt,NN,"|O
"
91237, 4184,had,VBD,"|O
"
91238, 4184,a,DT,"|O
"
91239, 4184,normal,JJ,"|O
"
91240, 4184,C7,NN,"|O
"
91241, 4184,level,NN,"|O
"
91242, 4184,.,.,"|O
"
91243, 4185,In,IN,"|O
"
91244, 4185,the,DT,"|O
"
91245, 4185,third,JJ,"|O
"
91246, 4185,generation,NN,"|O
"
91247, 4185,",",",","|O
"
91248, 4185,six,CD,"|O
"
91249, 4185,children,NNS,"|O
"
91250, 4185,of,IN,"|O
"
91251, 4185,the,DT,"|O
"
91252, 4185,three,CD,"|O
"
91253, 4185,homozygous,JJ,"|O
"
91254, 4185,sisters,NNS,"|O
"
91255, 4185,and,CC,"|O
"
91256, 4185,five,CD,"|O
"
91257, 4185,children,NNS,"|O
"
91258, 4185,of,IN,"|O
"
91259, 4185,heterozygotes,NNS,"|O
"
91260, 4185,were,VBD,"|O
"
91261, 4185,available,JJ,"|O
"
91262, 4185,for,IN,"|O
"
91263, 4185,testing,VBG,"|O
"
91264, 4185,.,.,"|O
"
91265, 4186,Studies,NNS,"|O
"
91266, 4186,of,IN,"|O
"
91267, 4186,the,DT,"|O
"
91268, 4186,HLA,NN,"|O
"
91269, 4186,antigens,NNS,"|O
"
91270, 4186,in,IN,"|O
"
91271, 4186,all,DT,"|O
"
91272, 4186,the,DT,"|O
"
91273, 4186,22,CD,"|O
"
91274, 4186,subjects,NNS,"|O
"
91275, 4186,and,CC,"|O
"
91276, 4186,in,IN,"|O
"
91277, 4186,three,CD,"|O
"
91278, 4186,spouses,NNS,"|O
"
91279, 4186,indicated,VBN,"|O
"
91280, 4186,no,DT,"|O
"
91281, 4186,close,RB,"|O
"
91282, 4186,linkage,NN,"|O
"
91283, 4186,between,IN,"|O
"
91284, 4186,the,DT,"|O
"
91285, 4186,CM,NN,"|B-DISEASE
"
91286, 4186,deficienty,NN,"|I-DISEASE
"
91287, 4186,and,CC,"|O
"
91288, 4186,the,DT,"|O
"
91289, 4186,HLA,NN,"|O
"
91290, 4186,system,NN,"|O
"
91291, 4186,.,.,"|O
"
91292, 4187,In,IN,"|O
"
91293, 4187,addition,NN,"|O
"
91294, 4187,",",",","|O
"
91295, 4187,the,DT,"|O
"
91296, 4187,simultaneous,JJ,"|O
"
91297, 4187,occurrence,NN,"|O
"
91298, 4187,of,IN,"|O
"
91299, 4187,two,CD,"|O
"
91300, 4187,hereditary,NN,"|O
"
91301, 4187,complement,NN,"|B-DISEASE
"
91302, 4187,deficiencies,NNS,"|I-DISEASE
"
91303, 4187,(,(,"|I-DISEASE
"
91304, 4187,C2,NN,"|I-DISEASE
"
91305, 4187,and,CC,"|I-DISEASE
"
91306, 4187,C7,NN,"|I-DISEASE
"
91307, 4187,),),"|I-DISEASE
"
91308, 4187,was,VBD,"|O
"
91309, 4187,discovered,VBN,"|O
"
91310, 4187,in,IN,"|O
"
91311, 4187,one,CD,"|O
"
91312, 4187,family,NN,"|O
"
91313, 4187,of,IN,"|O
"
91314, 4187,this,DT,"|O
"
91315, 4187,remarkable,JJ,"|O
"
91316, 4187,kindred,VBN,"|O
"
91317, 4187,.,.,"|O
"
91318, 4188,.,.,"|O
"
91319, 4189,Genetic,JJ,"|O
"
91320, 4189,defect,NN,"|B-DISEASE
"
91321, 4189,in,IN,"|I-DISEASE
"
91322, 4189,secretion,NN,"|I-DISEASE
"
91323, 4189,of,IN,"|I-DISEASE
"
91324, 4189,complement,NN,"|I-DISEASE
"
91325, 4189,C5,NN,"|I-DISEASE
"
91326, 4189,in,IN,"|O
"
91327, 4189,mice.,NN,"|O
"
91328, 4189,A,DT,"|O
"
91329, 4189,genetic,JJ,"|O
"
91330, 4189,deficiency,NN,"|B-DISEASE
"
91331, 4189,of,IN,"|I-DISEASE
"
91332, 4189,the,DT,"|I-DISEASE
"
91333, 4189,fifth,NN,"|I-DISEASE
"
91334, 4189,(,(,"|I-DISEASE
"
91335, 4189,C5,NN,"|I-DISEASE
"
91336, 4189,),),"|I-DISEASE
"
91337, 4189,component,NN,"|I-DISEASE
"
91338, 4189,of,IN,"|I-DISEASE
"
91339, 4189,complement1-3,NN,"|I-DISEASE
"
91340, 4189,",",",","|O
"
91341, 4189,a,DT,"|O
"
91342, 4189,serum,NN,"|O
"
91343, 4189,glycoprotein,NN,"|O
"
91344, 4189,of,IN,"|O
"
91345, 4189,molecular,NN,"|O
"
91346, 4189,weight,NN,"|O
"
91347, 4189,(,(,"|O
"
91348, 4189,MW,NN,"|O
"
91349, 4189,),),"|O
"
91350, 4189,220,CD,"|O
"
91351, 4189,",",",","|O
"
91352, 4189,000,CD,"|O
"
91353, 4189,(,(,"|O
"
91354, 4189,ref,NN,"|O
"
91355, 4189,.,.,"|O
"
91356, 4190,4,CD,"|O
"
91357, 4190,),),"|O
"
91358, 4190,",",",","|O
"
91359, 4190,has,VBZ,"|O
"
91360, 4190,been,VBN,"|O
"
91361, 4190,found,NN,"|O
"
91362, 4190,in,IN,"|O
"
91363, 4190,39,CD,"|O
"
91364, 4190,%,NN,"|O
"
91365, 4190,of,IN,"|O
"
91366, 4190,inbred,VBN,"|O
"
91367, 4190,strains,NNS,"|O
"
91368, 4190,of,IN,"|O
"
91369, 4190,mice3,NN,"|O
"
91370, 4190,.,.,"|O
"
91371, 4191,Sera,NN,"|O
"
91372, 4191,of,IN,"|O
"
91373, 4191,deficient,NN,"|O
"
91374, 4191,mice,NN,"|O
"
91375, 4191,lack,NN,"|O
"
91376, 4191,detectable,JJ,"|O
"
91377, 4191,C5,NN,"|O
"
91378, 4191,activity,NN,"|O
"
91379, 4191,and,CC,"|O
"
91380, 4191,protein2,NN,"|O
"
91381, 4191,",",",","|O
"
91382, 4191,3,CD,"|O
"
91383, 4191,.,.,"|O
"
91384, 4192,In,IN,"|O
"
91385, 4192,addition,NN,"|O
"
91386, 4192,deficient,NN,"|O
"
91387, 4192,mice,NN,"|O
"
91388, 4192,produce,NN,"|O
"
91389, 4192,antibody,NN,"|O
"
91390, 4192,to,TO,"|O
"
91391, 4192,mouse,NN,"|O
"
91392, 4192,C5,NN,"|O
"
91393, 4192,when,WRB,"|O
"
91394, 4192,injected,VBN,"|O
"
91395, 4192,with,IN,"|O
"
91396, 4192,sera,NN,"|O
"
91397, 4192,from,IN,"|O
"
91398, 4192,C5,NN,"|O
"
91399, 4192,sufficient,NN,"|O
"
91400, 4192,(,(,"|O
"
91401, 4192,normal,JJ,"|O
"
91402, 4192,),),"|O
"
91403, 4192,strains,NNS,"|O
"
91404, 4192,.,.,"|O
"
91405, 4193,Levy,NN,"|O
"
91406, 4193,et,NN,"|O
"
91407, 4193,al,NN,"|O
"
91408, 4193,.,.,"|O
"
91409, 4194,5,CD,"|O
"
91410, 4194,showed,VBD,"|O
"
91411, 4194,that,IN,"|O
"
91412, 4194,somatic,JJ,"|O
"
91413, 4194,cell,NN,"|O
"
91414, 4194,hybrids,NNS,"|O
"
91415, 4194,between,IN,"|O
"
91416, 4194,C5,NN,"|O
"
91417, 4194,deficient,NN,"|O
"
91418, 4194,(,(,"|O
"
91419, 4194,B10,NN,"|O
"
91420, 4194,.,.,"|O
"
91421, 4195,D2,NN,"|O
"
91422, 4195,/,NN,"|O
"
91423, 4195,old,JJ,"|O
"
91424, 4195,line,NN,"|O
"
91425, 4195,),),"|O
"
91426, 4195,macrophages,NNS,"|O
"
91427, 4195,and,CC,"|O
"
91428, 4195,either,DT,"|O
"
91429, 4195,C5,NN,"|O
"
91430, 4195,sufficient,NN,"|O
"
91431, 4195,(,(,"|O
"
91432, 4195,B10,NN,"|O
"
91433, 4195,.,.,"|O
"
91434, 4196,D2,NN,"|O
"
91435, 4196,/,NN,"|O
"
91436, 4196,new,JJ,"|O
"
91437, 4196,line,NN,"|O
"
91438, 4196,),),"|O
"
91439, 4196,mouse,NN,"|O
"
91440, 4196,kidney,NN,"|O
"
91441, 4196,or,CC,"|O
"
91442, 4196,chicken,NN,"|O
"
91443, 4196,erythroblasts,NNS,"|O
"
91444, 4196,secreted,VBN,"|O
"
91445, 4196,haemolytically,RB,"|O
"
91446, 4196,active,JJ,"|O
"
91447, 4196,mouse,NN,"|O
"
91448, 4196,C5,NN,"|O
"
91449, 4196,in,IN,"|O
"
91450, 4196,vitro,NN,"|O
"
91451, 4196,.,.,"|O
"
91452, 4197,Several,JJ,"|O
"
91453, 4197,possible,JJ,"|O
"
91454, 4197,molecular,NN,"|O
"
91455, 4197,mechanisms,NNS,"|O
"
91456, 4197,to,TO,"|O
"
91457, 4197,account,NN,"|O
"
91458, 4197,for,IN,"|O
"
91459, 4197,the,DT,"|O
"
91460, 4197,findings,NNS,"|O
"
91461, 4197,were,VBD,"|O
"
91462, 4197,considered,VBN,"|O
"
91463, 4197,",",",","|O
"
91464, 4197,but,CC,"|O
"
91465, 4197,insufficient,NN,"|O
"
91466, 4197,direct,JJ,"|O
"
91467, 4197,data,NNS,"|O
"
91468, 4197,were,VBD,"|O
"
91469, 4197,available,JJ,"|O
"
91470, 4197,to,TO,"|O
"
91471, 4197,choose,NN,"|O
"
91472, 4197,among,IN,"|O
"
91473, 4197,them,PRP,"|O
"
91474, 4197,.,.,"|O
"
91475, 4198,We,PRP,"|O
"
91476, 4198,recently,RB,"|O
"
91477, 4198,reported,VBD,"|O
"
91478, 4198,that,IN,"|O
"
91479, 4198,mouse,NN,"|O
"
91480, 4198,(,(,"|O
"
91481, 4198,CD,NN,"|O
"
91482, 4198,.,.,"|O
"
91483, 4199,1,CD,"|O
"
91484, 4199,strain,NN,"|O
"
91485, 4199,),),"|O
"
91486, 4199,peritoneal,NN,"|O
"
91487, 4199,cells,NNS,"|O
"
91488, 4199,in,IN,"|O
"
91489, 4199,culture,NN,"|O
"
91490, 4199,synthesise,NN,"|O
"
91491, 4199,and,CC,"|O
"
91492, 4199,secrete,NN,"|O
"
91493, 4199,a,DT,"|O
"
91494, 4199,single,JJ,"|O
"
91495, 4199,chain,NN,"|O
"
91496, 4199,precursor,NN,"|O
"
91497, 4199,",",",","|O
"
91498, 4199,pro-C5,NN,"|O
"
91499, 4199,(,(,"|O
"
91500, 4199,MW,NN,"|O
"
91501, 4199,approximately,RB,"|O
"
91502, 4199,210,CD,"|O
"
91503, 4199,",",",","|O
"
91504, 4199,000,CD,"|O
"
91505, 4199,),),"|O
"
91506, 4199,",",",","|O
"
91507, 4199,of,IN,"|O
"
91508, 4199,the,DT,"|O
"
91509, 4199,two-chain,NN,"|O
"
91510, 4199,(,(,"|O
"
91511, 4199,alpha,NN,"|O
"
91512, 4199,chain,NN,"|O
"
91513, 4199,",",",","|O
"
91514, 4199,125,CD,"|O
"
91515, 4199,",",",","|O
"
91516, 4199,000,CD,"|O
"
91517, 4199,and,CC,"|O
"
91518, 4199,beta,NN,"|O
"
91519, 4199,chain,NN,"|O
"
91520, 4199,83,CD,"|O
"
91521, 4199,",",",","|O
"
91522, 4199,000,CD,"|O
"
91523, 4199,MW,NN,"|O
"
91524, 4199,),),"|O
"
91525, 4199,C5,NN,"|O
"
91526, 4199,protein6,NN,"|O
"
91527, 4199,.,.,"|O
"
91528, 4200,Radiolabelled,VBN,"|O
"
91529, 4200,precursor,NN,"|O
"
91530, 4200,C5,NN,"|O
"
91531, 4200,was,VBD,"|O
"
91532, 4200,contained,VBN,"|O
"
91533, 4200,within,IN,"|O
"
91534, 4200,the,DT,"|O
"
91535, 4200,cells,NNS,"|O
"
91536, 4200,and,CC,"|O
"
91537, 4200,was,VBD,"|O
"
91538, 4200,secreted,VBN,"|O
"
91539, 4200,into,IN,"|O
"
91540, 4200,the,DT,"|O
"
91541, 4200,tissue,NN,"|O
"
91542, 4200,culture,NN,"|O
"
91543, 4200,media,NNS,"|O
"
91544, 4200,.,.,"|O
"
91545, 4201,Using,VBG,"|O
"
91546, 4201,similar,JJ,"|O
"
91547, 4201,methods,NNS,"|O
"
91548, 4201,",",",","|O
"
91549, 4201,we,PRP,"|O
"
91550, 4201,now,RB,"|O
"
91551, 4201,find,VB,"|O
"
91552, 4201,that,IN,"|O
"
91553, 4201,C5,NN,"|B-DISEASE
"
91554, 4201,deficiency,NN,"|I-DISEASE
"
91555, 4201,in,IN,"|O
"
91556, 4201,each,DT,"|O
"
91557, 4201,of,IN,"|O
"
91558, 4201,five,CD,"|O
"
91559, 4201,different,JJ,"|O
"
91560, 4201,mouse,NN,"|O
"
91561, 4201,strains,NNS,"|O
"
91562, 4201,(,(,"|O
"
91563, 4201,AKR,NN,"|O
"
91564, 4201,",",",","|O
"
91565, 4201,SWR,NN,"|O
"
91566, 4201,",",",","|O
"
91567, 4201,DBA,NN,"|O
"
91568, 4201,/,NN,"|O
"
91569, 4201,2J8,CD,"|O
"
91570, 4201,A,DT,"|O
"
91571, 4201,/,NN,"|O
"
91572, 4201,HeJ,NN,"|O
"
91573, 4201,and,CC,"|O
"
91574, 4201,B10,NN,"|O
"
91575, 4201,.,.,"|O
"
91576, 4202,D2,NN,"|O
"
91577, 4202,/,NN,"|O
"
91578, 4202,old,JJ,"|O
"
91579, 4202,line,NN,"|O
"
91580, 4202,),),"|O
"
91581, 4202,is,VBZ,"|O
"
91582, 4202,due,JJ,"|O
"
91583, 4202,to,TO,"|O
"
91584, 4202,a,DT,"|O
"
91585, 4202,failure,NN,"|O
"
91586, 4202,in,IN,"|O
"
91587, 4202,secretion,NN,"|O
"
91588, 4202,of,IN,"|O
"
91589, 4202,C5,NN,"|O
"
91590, 4202,protein,NN,"|O
"
91591, 4202,and,CC,"|O
"
91592, 4202,not,RB,"|O
"
91593, 4202,to,TO,"|O
"
91594, 4202,a,DT,"|O
"
91595, 4202,failure,NN,"|O
"
91596, 4202,in,IN,"|O
"
91597, 4202,biosynthesis,NN,"|O
"
91598, 4202,of,IN,"|O
"
91599, 4202,pro-C5,NN,"|O
"
91600, 4202,Recurrent,NN,"|O
"
91601, 4202,meningococcal,JJ,"|B-DISEASE
"
91602, 4202,meningitis,NN,"|I-DISEASE
"
91603, 4202,with,IN,"|O
"
91604, 4202,absence,NN,"|B-DISEASE
"
91605, 4202,of,IN,"|I-DISEASE
"
91606, 4202,the,DT,"|I-DISEASE
"
91607, 4202,sixth,NNS,"|I-DISEASE
"
91608, 4202,component,NN,"|I-DISEASE
"
91609, 4202,of,IN,"|I-DISEASE
"
91610, 4202,complement,NN,"|I-DISEASE
"
91611, 4202,:,:,"|O
"
91612, 4202,an,DT,"|O
"
91613, 4202,evaluation,NN,"|O
"
91614, 4202,of,IN,"|O
"
91615, 4202,underlying,VBG,"|O
"
91616, 4202,immunologic,NN,"|O
"
91617, 4202,mechanisms.,NN,"|O
"
91618, 4202,A,DT,"|O
"
91619, 4202,51,CD,"|O
"
91620, 4202,/,NN,"|O
"
91621, 4202,2-year-old,JJ,"|O
"
91622, 4202,black,JJ,"|O
"
91623, 4202,girl,NN,"|O
"
91624, 4202,with,IN,"|O
"
91625, 4202,recurrent,NN,"|O
"
91626, 4202,meningococcal,JJ,"|B-DISEASE
"
91627, 4202,meningitis,NN,"|I-DISEASE
"
91628, 4202,and,CC,"|O
"
91629, 4202,absence,NN,"|B-DISEASE
"
91630, 4202,of,IN,"|I-DISEASE
"
91631, 4202,the,DT,"|I-DISEASE
"
91632, 4202,sixth,NNS,"|I-DISEASE
"
91633, 4202,component,NN,"|I-DISEASE
"
91634, 4202,of,IN,"|I-DISEASE
"
91635, 4202,complement,NN,"|I-DISEASE
"
91636, 4202,(,(,"|O
"
91637, 4202,C6,NN,"|O
"
91638, 4202,),),"|O
"
91639, 4202,is,VBZ,"|O
"
91640, 4202,reported,VBD,"|O
"
91641, 4202,.,.,"|O
"
91642, 4203,To,TO,"|O
"
91643, 4203,explore,NN,"|O
"
91644, 4203,the,DT,"|O
"
91645, 4203,pathogenesis,NN,"|O
"
91646, 4203,of,IN,"|O
"
91647, 4203,recurrent,NN,"|O
"
91648, 4203,neisserial,JJ,"|B-DISEASE
"
91649, 4203,infections,NNS,"|I-DISEASE
"
91650, 4203,in,IN,"|O
"
91651, 4203,C6,NN,"|B-DISEASE
"
91652, 4203,deficiency,NN,"|I-DISEASE
"
91653, 4203,",",",","|O
"
91654, 4203,a,DT,"|O
"
91655, 4203,detailed,JJ,"|O
"
91656, 4203,analysis,NN,"|O
"
91657, 4203,of,IN,"|O
"
91658, 4203,her,PRP$,"|O
"
91659, 4203,immune,NN,"|O
"
91660, 4203,competence,NN,"|O
"
91661, 4203,was,VBD,"|O
"
91662, 4203,conducted,VBN,"|O
"
91663, 4203,.,.,"|O
"
91664, 4204,Her,PRP$,"|O
"
91665, 4204,serum,NN,"|O
